IRGC_ID,COUNTRY,LAT,LON,bdodmean,cecmean,cfvomean,claymean,nitrogenmean,phh2omean,sandmean,siltmean,socmean,ocdmean,T_ESP,T_ECE,S_ESP,S_ECE,pawc,moist
IRGC_74742,India,23.98333,80.33333,1.68,35.9,8.7,42.5,0.75,7.5,20.9,36.6,3.6,6.5,1,0.2,3,0.3,194.0509949,92
IRGC_74756,India,21.66667,81.2,1.68,32,10.8,43.1,0.54,7.7,18.8,38,5.5,7.3,2,0.1,2,0.1,219.9459991,92
IRGC_74762,India,22.2,79.91667,1.63,35.7,27.8,46.1,0.67,6.4,17.7,36.2,4,7.9,1,0.2,3,0.3,194.0509949,92
IRGC_74768,India,25,81,1.61,21.3,12.1,25.9,0.55,7.5,42.8,31.4,3.2,6.5,1,0.1,1,0.1,229.0720062,98
IRGC_74773,India,26,81.53333,1.54,20.8,15.7,31.7,0.55,7.3,24.2,44.2,2.8,9.2,2,0.1,2,0.1,226.5570068,146
IRGC_74776,India,26,80,1.49,19.1,10.3,29.3,0.66,7.7,30.6,40,3.3,10.2,3,0.1,2,0.1,200.5279999,98
IRGC_74778,India,27.16667,80.33333,1.48,27.2,12.3,31.6,0.65,7.4,29.7,38.7,2.7,8.2,2,0.1,2,0.1,226.5570068,146
IRGC_74780,India,20,80,1.59,28.7,19,36.1,0.56,7.6,28.9,35.1,4.1,7.9,1,0.2,3,0.3,194.0509949,92
IRGC_74935,Thailand,16,100,1.47,16.7,5.1,45.3,0.35,6.4,20.9,33.8,3.8,7.6,3,0.1,4,0.1,235.0130005,110
IRGC_74998,Thailand,14,101,1.37,21.5,5,41.8,0.57,6,12.9,45.3,5.2,9.7,17,0.1,15,0.1,216.8200073,200
IRGC_75295,India,18,82,1.35,19.9,19.6,33.4,1.21,5.7,35.2,31.4,8.8,8.6,3,0.1,2,0.1,233.9210052,98
IRGC_75297,India,21,86,1.46,17.4,15.7,43.2,0.65,6.5,28.4,28.4,5.3,6.8,2,0.1,2,0.1,228.3739929,74
IRGC_75298,India,18,82,1.35,19.9,19.6,33.4,1.21,5.7,35.2,31.4,8.8,8.6,3,0.1,2,0.1,233.9210052,98
IRGC_75299,India,18.71361111,82.90388889,1.32,17.3,15.8,36.3,0.61,6.2,33.5,30.2,6.7,8.6,3,0.1,2,0.1,233.9210052,98
IRGC_75301,India,18.71361111,82.90388889,1.32,17.3,15.8,36.3,0.61,6.2,33.5,30.2,6.7,8.6,3,0.1,2,0.1,233.9210052,98
IRGC_76294,India,22.81923514,79.54023671,1.65,41.6,24.2,42.6,0.56,7.1,19.3,38.1,3.5,6.3,1,0.2,3,0.3,194.0509949,92
IRGC_77294,Bangladesh,21.91667,92.08333,1.35,16.2,15.8,37.6,0.65,5.5,33.7,28.7,7.1,7.1,1,0.1,1,0.1,248.3760071,110
IRGC_77487,India,27,82,1.48,21.5,11.1,28.6,0.52,7.4,30.8,40.6,3,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77488,India,27.31555556,82.12666667,1.47,17,7.4,27.5,0.54,7.4,31,41.5,5.2,6.5,2,0.1,2,0.1,226.5570068,146
IRGC_77490,India,26,83,1.43,26.4,12,35.9,0.77,7.4,24.3,39.8,3.9,9.8,2,0.1,2,0.1,226.5570068,146
IRGC_77491,India,27,82,1.48,21.5,11.1,28.6,0.52,7.4,30.8,40.6,3,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77493,India,26.69666667,83.94222222,1.47,14.3,9.6,31.7,0.64,7.4,31.8,36.5,3.3,6.3,1,0.3,1,0.3,232.8789978,146
IRGC_77494,India,27,81,1.49,20.8,11.9,31.9,0.51,7.4,29.6,38.5,2.6,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77496,India,26.69666667,83.94222222,1.47,14.3,9.6,31.7,0.64,7.4,31.8,36.5,3.3,6.3,1,0.3,1,0.3,232.8789978,146
IRGC_77498,India,26,83,1.43,26.4,12,35.9,0.77,7.4,24.3,39.8,3.9,9.8,2,0.1,2,0.1,226.5570068,146
IRGC_77500,India,27,81,1.49,20.8,11.9,31.9,0.51,7.4,29.6,38.5,2.6,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77503,India,27.31555556,82.12666667,1.47,17,7.4,27.5,0.54,7.4,31,41.5,5.2,6.5,2,0.1,2,0.1,226.5570068,146
IRGC_77504,India,26,83,1.43,26.4,12,35.9,0.77,7.4,24.3,39.8,3.9,9.8,2,0.1,2,0.1,226.5570068,146
IRGC_77509,India,27.31555556,82.12666667,1.47,17,7.4,27.5,0.54,7.4,31,41.5,5.2,6.5,2,0.1,2,0.1,226.5570068,146
IRGC_77512,India,27,81,1.49,20.8,11.9,31.9,0.51,7.4,29.6,38.5,2.6,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77516,India,27,82,1.48,21.5,11.1,28.6,0.52,7.4,30.8,40.6,3,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77517,India,26,83,1.43,26.4,12,35.9,0.77,7.4,24.3,39.8,3.9,9.8,2,0.1,2,0.1,226.5570068,146
IRGC_77518,India,27,81,1.49,20.8,11.9,31.9,0.51,7.4,29.6,38.5,2.6,7.6,2,0.1,2,0.1,226.5570068,146
IRGC_77519,India,26,83,1.43,26.4,12,35.9,0.77,7.4,24.3,39.8,3.9,9.8,2,0.1,2,0.1,226.5570068,146
IRGC_77530,India,11.33333,78.5,1.38,31.6,18.5,39.1,0.79,6.4,33,27.9,10.4,9.8,1,0.1,1,0.1,243.8710022,98
IRGC_7819,Thailand,13.03944444,101.4919444,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_78238,Thailand,18.96667,98.8,1.28,12.6,26.2,47.1,0.64,5.7,30.9,22,9.4,7,1,0.1,2,0.1,249.1390076,62
IRGC_78253,Thailand,14.36667,100.53333,1.38,22.3,7.2,51.9,0.57,6.4,12.3,35.8,15.1,10.7,17,0.1,15,0.1,216.8200073,200
IRGC_78257,Thailand,12.86667,101.86667,1.34,17.2,21.7,41.6,0.69,5.4,26.8,31.7,6.1,7.9,3,0.1,2,0.1,244.2519989,98
IRGC_78272,Thailand,19.15,99.58333,1.32,11.9,24.2,42.7,1.03,5.6,34.5,22.8,9.2,6.5,1,0.1,2,0.1,237.2030029,98
IRGC_78299,Vietnam,23,106,1.31,14.2,21.8,42,0.7,5.8,17.7,40.2,8.1,7.4,1,0.1,1,0.1,261.5109863,70
IRGC_78333,Vietnam,21.66667,103.16667,1.15,18.3,26.8,36.9,3.36,5.2,31,32.1,13.7,8.6,1,0.1,2,0.1,249.1390076,62
IRGC_78357,Vietnam,20.6,105.41667,1.22,19.2,19.7,43.1,1,5.6,22,34.9,11.5,6.9,1,0.1,2,0.1,245.8500061,110
IRGC_78358,Vietnam,20,105,1.27,17.2,19.8,41.9,0.66,5.4,30.8,27.2,10.9,7,1,0.1,2,0.1,249.1390076,62
IRGC_78380,Vietnam,20.6,105.41667,1.22,19.2,19.7,43.1,1,5.6,22,34.9,11.5,6.9,1,0.1,2,0.1,245.8500061,110
IRGC_78424,India,23,85,1.5,33.5,19.1,42.4,0.79,6.9,28.5,29.1,5,7.8,1,0.1,1,0.1,233.9190063,110
IRGC_78920,Myanmar,16.5,95.16666667,1.28,24.7,17,37.1,1.73,6.5,24.1,38.8,22.6,17.4,2,0.1,2,0.1,260.0100098,200
IRGC_79070,Vietnam,14,109,1.39,19.9,9.4,39.7,0.79,6.5,30.6,29.6,7.5,11,3,0.1,2,0.1,235.371994,98
IRGC_79072,Vietnam,9,105,1.19,23.6,10,42.3,2.79,5.6,27.5,30.1,25.1,21.6,2,0.1,2,0.1,235.3049927,200
IRGC_79074,Vietnam,9.469722222,105.9330556,1.27,22.4,10.1,39.1,2.4,5.7,29,31.8,33.7,23.2,17,0.1,15,0.1,224.1589966,200
IRGC_79075,Vietnam,9,105,1.19,23.6,10,42.3,2.79,5.6,27.5,30.1,25.1,21.6,2,0.1,2,0.1,235.3049927,200
IRGC_79076,Vietnam,9.7875,105.7277778,1.26,18.5,10.6,35.2,2.52,6,26.8,38,42.7,16.8,2,0.1,2,0.1,228.6210022,200
IRGC_79122,Cambodia,11,104,1.27,15.3,21.3,41.4,0.82,5.2,31.3,27.3,9.6,7.5,1,0.1,2,0.1,249.1390076,62
IRGC_7919,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_79554,Vietnam,16.55531953,106.3329536,1.28,18.7,14.8,41.3,0.6,5.5,27,31.7,7.1,12.1,1,0.1,2,0.1,249.1390076,62
IRGC_8177,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8178,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_81784,India,11.5,76.5,1.18,14.8,20.6,29.5,1.41,5.6,38.6,31.9,9.2,13.3,1,0.1,1,0.1,244.4759979,110
IRGC_8188,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_8227,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8228,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8231,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8233,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8234,Vietnam,16.472778,106.660556,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRGC_8238,Taiwan,23.6,120.653889,1.31,12.8,14,37.2,1.06,5.1,23.9,38.9,8.6,10.9,2,0.1,2,0.1,261.5109863,70
IRGC_8242,Taiwan,23.6,120.653889,1.31,12.8,14,37.2,1.06,5.1,23.9,38.9,8.6,10.9,2,0.1,2,0.1,261.5109863,70
IRGC_8245,Philippines,13.111389,121.047222,1.2,20.3,18.8,33.1,0.99,5.8,32.4,34.5,10.7,10.5,1,0.1,2,0.1,251.2030029,110
IRGC_8260,Indonesia,-2.690556,119.025833,1.19,15.7,12.2,42.9,1.4,5.1,25.9,31.2,32.6,9.5,1,0.1,2,0.1,241.8800049,110
IRGC_8268,Taiwan,23.6,120.653889,1.31,12.8,14,37.2,1.06,5.1,23.9,38.9,8.6,10.9,2,0.1,2,0.1,261.5109863,70
IRGC_82819,Myanmar,16.5,95.16666667,1.28,24.7,17,37.1,1.73,6.5,24.1,38.8,22.6,17.4,2,0.1,2,0.1,260.0100098,200
IRGC_82820,Myanmar,16,95,1.02,27.5,15.5,33.1,1.85,6.2,23.6,43.3,39.3,17.7,17,0.1,15,0.1,234.3130035,200
IRGC_8341,Bangladesh,23.611667,90.339722,1.35,18.6,8,45.3,1.27,5.7,24.1,30.7,24.3,9.2,2,0.1,2,0.1,230.4100037,200
IRGC_83906,Cambodia,12.68480124,104.8742068,1.35,17.4,13.4,44.1,0.8,5.8,26.5,29.4,17.1,14.3,2,0.1,2,0.1,234.4600067,200
IRGC_83948,Cambodia,12,104,1.36,13.2,12.4,37.7,0.61,5.5,29.9,32.3,7,8.8,1,0.1,2,0.1,249.1390076,62
IRGC_85270,Laos,18,102,1.37,13.7,26.6,44.1,0.58,5.5,32.6,23.3,6.6,7.1,1,0.1,2,0.1,249.1390076,62
IRGC_85506,Laos,15,106,1.26,16.5,16.2,26.2,3.01,5.8,43.6,30.2,46.7,15.1,2,0.1,1,0.1,233.7779999,110
IRGC_85558,Laos,18.43069034,103.7875691,1.39,17,14.6,42.6,1.06,5.5,29.3,28,8.9,6.8,2,0.1,1,0.1,229.7149963,110
IRGC_88115,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_88138,Myanmar,20,97,1.36,14,17.9,41.4,0.62,6.4,32.4,26.2,8.2,7,1,0.1,2,0.1,239.8809967,110
IRGC_88156,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_88216,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_8896,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_9060,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_90624,Vietnam,21,103,1.24,19.7,31.7,39.3,1.94,5.5,29.2,31.5,14.3,8.2,1,0.1,2,0.1,249.1390076,62
IRGC_9070,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_9146,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_9148,Thailand,13.039444,101.491944,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRGC_9175,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_9177,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_9178,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_9179,India,21.127778,82.800556,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRGC_95829,Myanmar,22,96,1.48,15.2,16,37.6,0.58,6.6,38.3,24.1,5.9,6.8,1,0.1,1,0.1,215.5939941,164
IRGC_97442,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_97445,Myanmar,20.94463483,96.51316183,1.33,17.5,23.5,38.3,0.86,6.2,30.2,31.5,7.7,7.6,1,0.1,2,0.1,249.1390076,62
IRGC_97492,Myanmar,19,97,1.28,14.2,28.3,38.7,0.83,5.6,33.9,27.4,8,7.1,1,0.1,2,0.1,249.1390076,62
IRGC_97610,Myanmar,16,98,1.34,24.5,16,30.3,0.84,6,31.8,37.8,14.5,10.2,1,0.1,2,0.1,220.6580048,164
IRGC_97696,Myanmar,16.60888889,98.23333333,1.41,25.6,19.8,31.1,0.88,6.1,35.5,33.4,10.6,11.1,2,0.1,2,0.1,220.6580048,164
IRGC_97756,Myanmar,16,98,1.34,24.5,16,30.3,0.84,6,31.8,37.8,14.5,10.2,1,0.1,2,0.1,220.6580048,164
IRIS_313-10007,Nepal,28.84889,80.29889,1.44,10.5,12.3,20.9,0.53,6.4,47.2,31.9,3.4,7.5,2,0.1,2,0.1,259.223999,86
IRIS_313-10134,Thailand,13.03944,101.49194,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRIS_313-10177,China,23.74889,108.30167,1.38,13,17.2,38.7,0.78,5.4,15.9,45.4,6.3,5.9,1,0.1,1,0.1,257.631012,70
IRIS_313-10221,China,23.74889,108.30167,1.38,13,17.2,38.7,0.78,5.4,15.9,45.4,6.3,5.9,1,0.1,1,0.1,257.631012,70
IRIS_313-10239,China,27.42639,116.07417,1.33,16.2,23.1,31.7,0.52,5.1,37.9,30.5,10.8,6.5,1,0.1,1,0.1,257.631012,70
IRIS_313-10428,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10511,Philippines,13.11139,121.04722,1.2,20.3,18.8,33.1,0.99,5.8,32.4,34.5,10.7,10.5,1,0.1,2,0.1,251.2030029,110
IRIS_313-10515,Taiwan,23.6,120.65389,1.31,12.8,14,37.2,1.06,5.1,23.9,38.9,8.6,10.9,2,0.1,2,0.1,261.5109863,70
IRIS_313-10554,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10555,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10556,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10557,Cambodia,12.30083,104.9825,1.34,19.8,10.3,37,1.04,6,25.4,37.7,3.2,11.9,2,0.1,2,0.1,234.4600067,200
IRIS_313-10610,SriLanka,6.83194,81.01083,1.18,13.7,16.6,40.2,1.4,5.4,32.3,27.4,13.3,10.2,1,0.1,1,0.1,223.7779999,146
IRIS_313-10628,India,21.12778,82.80056,1.67,29.2,23.1,42.2,0.52,7.2,22.8,35,3.4,6.2,1,0.1,1,0.1,220.5570068,110
IRIS_313-10648,Cambodia,12.30083,104.9825,1.34,19.8,10.3,37,1.04,6,25.4,37.7,3.2,11.9,2,0.1,2,0.1,234.4600067,200
IRIS_313-10650,Thailand,7.51556,99.80278,1.22,11.5,12.4,40.8,1.11,5.6,32.9,26.3,13,9.9,1,0.1,2,0.1,249.1390076,62
IRIS_313-10655,Laos,15.60694,105.77972,1.3,15.3,19.8,29.3,0.64,5.8,40.1,30.6,7.6,7.5,1,0.1,2,0.1,229.7149963,110
IRIS_313-10659,Laos,16.50056,105.75028,1.31,13.8,19.1,31.6,0.53,5.6,39.8,28.5,8.4,13,1,0.1,2,0.1,245.8500061,110
IRIS_313-10661,SriLanka,6.98306,81.03333,1.19,11,13,42.7,1.05,5.3,31.1,26.2,8.3,6.6,1,0.1,2,0.1,252.2200012,146
IRIS_313-10664,India,26.6,94.2,1.33,16.5,13.1,35.9,2.55,5.6,35.5,28.6,6.9,6.4,2,0.1,2,0.1,241.3040009,110
IRIS_313-10666,India,27.48333,94.95,1.32,13.1,6.9,33.4,1.59,5.4,39.3,27.3,15.6,7,1,0.1,2,0.1,241.6880035,110
IRIS_313-10667,India,25.51667,90.2,1.29,16.5,22.4,37.7,1.03,5.2,36,26.3,8.3,7.5,1,0.1,1,0.1,241.947998,110
IRIS_313-10668,India,25.51667,90.2,1.29,16.5,22.4,37.7,1.03,5.2,36,26.3,8.3,7.5,1,0.1,1,0.1,241.947998,110
IRIS_313-10680,Laos,20.34639,100.67833,1.29,15.8,32.6,32.8,0.94,5.4,28,39.2,7.5,6.6,1,0.1,2,0.1,249.1390076,62
IRIS_313-10681,Laos,17.02333,104.93306,1.37,11.7,12.3,33.5,0.41,5.5,37,29.5,5.2,7.4,1,0.1,2,0.1,245.8500061,110
IRIS_313-10682,Laos,16.14611,105.29528,1.45,17.3,14,24,0.38,5.8,49.1,26.9,5.7,6.6,3,0.1,2,0.1,241.1900024,86
IRIS_313-10683,Laos,16.26667,105.26667,1.48,13.8,12.6,26.1,0.36,5.7,46.4,27.5,5.9,6.7,2,0.1,1,0.1,229.7149963,110
IRIS_313-10684,Malaysia,6.2,116.23333,1.19,23.6,6,46.3,2.57,5.6,23.1,30.6,100.3,12.6,1,0.1,2,0.1,240.0930023,110
IRIS_313-10688,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10692,Indonesia,-0.42417,100.84694,1.26,8,4.9,41.7,0.62,5,25.3,33,5.5,6.2,1,0.1,1,0.1,247.6829987,22
IRIS_313-10694,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10695,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10697,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10698,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10699,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10700,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10701,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10702,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10706,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10707,Malaysia,2.03028,109.6425,1.15,13.9,13.6,40.2,0.8,5.4,33.7,26.1,31.7,8.7,3,0.1,6,0.1,257.947998,80
IRIS_313-10716,SriLanka,6.84639,80.03194,1.19,21,7.3,33.9,2.11,5.5,30.9,35.2,21.2,12.1,2,0.1,3,0.1,252.2200012,146
IRIS_313-10720,SriLanka,8.31667,80.41667,1.41,19.3,13.8,36.7,0.69,5.9,39,24.3,17.7,7.9,1,0.1,1,0.1,233.6000061,86
IRIS_313-10721,SriLanka,8.31667,80.41667,1.41,19.3,13.8,36.7,0.69,5.9,39,24.3,17.7,7.9,1,0.1,1,0.1,233.6000061,86
IRIS_313-10742,Indonesia,-2.69056,119.02583,1.19,15.7,12.2,42.9,1.4,5.1,25.9,31.2,32.6,9.5,1,0.1,2,0.1,241.8800049,110
IRIS_313-10748,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10749,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10750,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10751,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10755,Vietnam,16.47278,106.66056,1.3,17.7,16.1,46.4,0.73,5.7,27.1,26.5,8.2,9.8,1,0.1,2,0.1,249.1390076,62
IRIS_313-10757,Thailand,13.03944,101.49194,1.44,14.8,12.1,33.7,0.42,6,31.5,34.8,4.9,8.6,3,0.1,2,0.1,244.2519989,98
IRIS_313-10760,Indonesia,1.24972,124.83306,1.08,15.4,7.9,42.8,0.93,5.2,24.5,32.7,26.1,9,2,0.1,3,0.1,229.1139984,110
IRIS_313-10762,Indonesia,0.70417,101.93361,1.28,13.4,2.6,45.6,0.7,4.7,24,30.4,193.8,9.4,1,0.1,1,0.1,57.81129837,200
IRIS_313-10768,Indonesia,-3.1225,115.90472,1.2,16.8,7.1,41.7,0.94,4.9,28.7,29.6,147.9,9.7,2,0.1,3,0.1,269.7609863,62
IRIS_313-10777,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10778,Indonesia,-3.1225,115.90472,1.2,16.8,7.1,41.7,0.94,4.9,28.7,29.6,147.9,9.7,2,0.1,3,0.1,269.7609863,62
IRIS_313-10779,Indonesia,0.70417,101.93361,1.28,13.4,2.6,45.6,0.7,4.7,24,30.4,193.8,9.4,1,0.1,1,0.1,57.81129837,200
IRIS_313-10782,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10791,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10792,Indonesia,3.8,102.25,1.2,8.3,11.7,44.6,0.8,4.9,28.7,26.7,12.7,7.5,1,0.1,2,0.1,249.1390076,62
IRIS_313-10797,Indonesia,0.70417,101.93361,1.28,13.4,2.6,45.6,0.7,4.7,24,30.4,193.8,9.4,1,0.1,1,0.1,57.81129837,200
IRIS_313-10804,Indonesia,-3.1225,115.90472,1.2,16.8,7.1,41.7,0.94,4.9,28.7,29.6,147.9,9.7,2,0.1,3,0.1,269.7609863,62
IRIS_313-10806,Indonesia,-3.1225,115.90472,1.2,16.8,7.1,41.7,0.94,4.9,28.7,29.6,147.9,9.7,2,0.1,3,0.1,269.7609863,62
IRIS_313-10807,Indonesia,1.71278,116.73917,1.2,12.2,10.9,38.5,1.26,4.9,27.9,33.6,109.1,7.2,1,0.1,2,0.1,241.8800049,110
IRIS_313-10810,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10812,Indonesia,-4.94778,104.85222,1.24,15.7,8.7,57.4,0.57,5.1,16,26.6,28.4,7,2,0.1,2,0.1,239.628006,110
IRIS_313-10813,Indonesia,-3.1225,115.90472,1.2,16.8,7.1,41.7,0.94,4.9,28.7,29.6,147.9,9.7,2,0.1,3,0.1,269.7609863,62
IRIS_313-10814,Indonesia,1.83278,98.75694,1.14,9.4,11.8,50,0.88,5.1,30,20,35.7,7.9,1,0.1,1,0.1,246.1150055,110
IRIS_313-10818,Indonesia,0.70417,101.93361,1.28,13.4,2.6,45.6,0.7,4.7,24,30.4,193.8,9.4,1,0.1,1,0.1,57.81129837,200
IRIS_313-10819,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10820,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10821,Indonesia,-6.75,107.49972,1.1,20.6,9.3,47.6,1.18,5.4,24.7,27.7,15.4,10.6,1,0.1,2,0.1,250.8309937,110
IRIS_313-10822,Indonesia,-1.22333,100.44778,1.13,14.5,8.3,48.2,1.04,5.1,22.2,29.6,112.4,10.7,1,0.1,1,0.1,211.8679962,110
IRIS_313-10823,Indonesia,0.70417,101.93361,1.28,13.4,2.6,45.6,0.7,4.7,24,30.4,193.8,9.4,1,0.1,1,0.1,57.81129837,200
